newid;admin2;month;year;amount;comm;ym;_freq;fatalities;conflict;battles;explosions;protests;riots;strategic_developments;va_civilians;remit;pop;logpop;freq;lag1conf;lag2conf;lag1exp;lag2exp;lag1battles;lag2battles;lag1sd;lag2sd;lag1va;lag2va;pcode;rfe;ndvi;precipitation;tdi;vdi;cdi;logcdi;logpdi;district_avg;temp;temp_anomaly;drought_category;drought_dummy;normal;conflict_affected;dconflict8;event;sd;yd;dconflict;dexp3;dbattles;sdummy;dva3;violent;violent1;_est_first;_est_second
31;Gaalkacyo;6;2018;1,70E+06;73877,9;2018m6;7475;3;3;1;0;0;0;0;2;14,32152;420293;12,94871;8,919319;2;9;0;1;1;2;0;1;1;5;1801;1,066;0,218333;2,74;1,66;1,26;2,47;0,9042181;1,007958;38,76754;35,5134;-3,254189;4;0;1;1;0;0;0;701;1;0;0;0;0;3;1;1;1
31;Gaalkacyo;7;2018;1,80E+06;83677,4;2018m7;5848;4;7;2;0;1;0;0;4;14,40635;420293;12,94871;8,673855;3;2;0;0;1;1;0;0;2;1;1801;0,012;0,179333;2,26;1,55;1,37;2,08;0,7323679;0,8153648;38,76754;35,6079;-3,159599;4;0;1;1;0;0;0;702;1;0;0;0;1;6;1;1;1
31;Gaalkacyo;8;2018;1,80E+06;83130,5;2018m8;6511;1;2;0;0;0;1;0;1;14,40755;420293;12,94871;8,781248;7;3;0;0;2;1;0;0;4;2;1801;0,006;0,164667;1,45;1,59;1,28;1,49;0,3987761;0,3715636;38,76754;37,204;-1,563545;4;0;1;1;0;0;0;703;1;0;0;0;0;1;0;1;1
31;Gaalkacyo;9;2018;1,70E+06;79937,6;2018m9;6036;12;5;3;0;0;0;0;2;14,33578;420293;12,94871;8,705497;2;7;0;0;0;2;0;0;1;4;1801;19,194;0,171667;1,99;1,38;1,24;1,83;0,604316;0,6881347;38,76754;40,9847;2,217136;4;0;1;1;0;1;0;704;1;0;0;0;0;5;1;1;1
31;Gaalkacyo;10;2018;1,90E+06;86263,8;2018m10;6306;3;4;0;0;1;0;0;3;14,46093;420293;12,94871;8,749257;5;2;0;0;3;0;0;0;2;1;1801;46,524;0,204667;1,68;1,25;1,31;1,58;0,4574249;0,5187938;38,76754;38,2041;-0,5634155;4;0;1;1;0;0;0;705;1;0;0;0;1;3;1;1;1
31;Gaalkacyo;11;2018;1,40E+06;69099,7;2018m11;5495;6;10;1;1;1;2;1;4;14,17045;420293;12,94871;8,611594;4;5;0;0;0;3;0;0;3;2;1801;2,736;0,209;0,69;1,08;1,15;0,79;-0,2357223;-0,3710637;38,76754;40,5573;1,789719;2;1;0;1;1;1;1;706;1;0;0;1;1;7;1;1;1
31;Gaalkacyo;12;2018;1,70E+06;84851,7;2018m12;6475;2;3;0;1;0;0;0;2;14,37412;420293;12,94871;8,775703;10;4;1;0;1;0;1;0;4;3;1801;2,895;0,188;0,51;1,09;0,92;0,65;-0,4307829;-0,6733446;38,76754;38,7402;-0,0273933;2;1;0;1;0;0;0;707;1;0;0;0;0;3;1;1;1
31;Gaalkacyo;1;2019;1,50E+06;73949,3;2019m1;5738;2;2;0;0;0;0;0;2;14,24561;420293;12,94871;8,654866;3;10;1;1;0;1;0;1;2;4;1801;0;0,17;0,56;1,11;0,64;0,7;-0,356675;-0,5798185;38,76754;37,9849;-0,7826424;2;1;0;1;0;0;0;708;1;0;0;0;0;2;0;1;1
31;Gaalkacyo;2;2019;1,60E+06;72505,8;2019m2;5302;7;11;0;0;1;0;0;10;14,26209;420293;12,94871;8,575839;2;3;0;1;0;0;0;0;2;2;1801;0;0,167;0,63;0,9;0,63;0,7;-0,356675;-0,4620355;38,76754;40,361;1,593437;2;1;0;1;1;1;0;709;1;0;0;0;1;10;1;1;1
31;Gaalkacyo;3;2019;1,90E+06;88680,8;2019m3;6843;12;6;3;0;0;0;0;3;14,43309;420293;12,94871;8,830981;11;2;0;0;0;0;0;0;10;2;1801;1,872;0,162667;0,52;0,66;0,63;0,55;-0,597837;-0,6539265;38,76754;41,9142;3,146614;2;1;0;1;0;1;0;710;1;0;0;0;1;6;1;1;1
31;Gaalkacyo;4;2019;1,70E+06;78970;2019m4;6183;0;0;0;0;0;0;0;0;14,33539;420293;12,94871;8,729559;6;11;0;0;3;0;0;0;3;10;1801;7,239;0,172;0,21;0,62;0,66;0,31;-1,171183;-1,560648;38,76754;42,308;3,540421;1;1;0;1;0;0;0;711;0;0;0;0;0;0;0;1;1
31;Gaalkacyo;5;2019;2,00E+06;89359,6;2019m5;8982;14;7;3;0;0;0;0;4;14,51339;420293;12,94871;9,102978;0;6;0;0;0;3;0;0;0;3;1801;76,703;0,198;1,03;0,9;0,67;1;0;0,0295588;38,76754;37,8944;-0,8731918;4;0;0;1;0;1;0;712;1;0;0;0;1;7;1;1;1
31;Gaalkacyo;6;2019;1,70E+06;72116,4;2019m6;6502;21;4;1;0;0;0;0;3;14,3298;420293;12,94871;8,779865;7;0;0;0;3;0;0;0;4;0;1801;9,873;0,211;1,41;1,07;0,96;1,33;0,285179;0,3435897;38,76754;35,3425;-3,42503;4;0;1;1;0;1;0;713;1;0;0;0;1;4;1;1;1
31;Gaalkacyo;7;2019;1,70E+06;82013;2019m7;6265;4;4;0;1;0;0;0;3;14,37477;420293;12,94871;8,742734;4;7;0;0;1;3;0;0;3;4;1801;1,328;0,165667;1,44;1,2;1,1;1,38;0,3220835;0,3646432;38,76754;35,2979;-3,469658;4;0;1;1;0;0;0;714;1;0;0;0;1;4;1;1;1
31;Gaalkacyo;8;2019;1,70E+06;79187;2019m8;6432;3;5;1;0;0;0;0;4;14,33025;420293;12,94871;8,769041;4;4;1;0;0;1;0;0;3;3;1801;0,163;0,159;1,07;1,27;1,18;1,12;0,1133287;0,0676587;38,76754;37,4507;-1,316826;4;0;1;1;0;0;0;715;1;0;0;0;1;5;1;1;1
31;Gaalkacyo;9;2019;1,40E+06;70273,1;2019m9;5883;3;5;0;0;0;0;0;5;14,15565;420293;12,94871;8,679822;5;4;0;1;1;0;0;0;4;3;1801;0,058;0,162;0,66;1,33;0,98;0,83;-0,1863296;-0,4155154;38,76754;39,855;1,087498;2;1;0;1;0;0;0;716;1;0;0;0;1;5;1;1;1
31;Gaalkacyo;10;2019;1,40E+06;71063;2019m10;5851;1;4;3;1;0;0;0;0;14,16813;420293;12,94871;8,674368;5;5;0;0;0;1;0;0;5;4;1801;174,718;0,201333;2,06;1,41;1,04;1,89;0,6365768;0,722706;38,76754;37,1574;-1,610146;4;0;1;1;0;0;0;717;1;0;0;0;0;4;1;1;1
31;Gaalkacyo;11;2019;1,30E+06;66253,2;2019m11;5431;4;5;2;0;1;0;0;2;14,10694;420293;12,94871;8,599878;4;5;1;0;3;0;0;0;0;5;1801;134,521;0,273;3,68;1,49;1,17;3,13;1,141033;1,302913;38,76754;35,8738;-2,893723;4;0;1;1;0;0;0;718;1;0;0;0;0;4;1;1;1
31;Gaalkacyo;12;2019;1,60E+06;74004,1;2019m12;5863;13;8;0;2;0;0;0;6;14,28062;420293;12,94871;8,676416;5;4;0;1;2;3;0;0;2;0;1801;5,812;0,2713;3,65;1,57;1,43;3,13;1,141033;1,294727;38,76754;36,9691;-1,79847;4;0;1;1;1;1;0;719;1;0;0;0;1;8;1;1;1
31;Gaalkacyo;1;2020;1,70E+06;74923,2;2020m1;5379;2;4;0;1;0;0;0;3;14,35283;377473;12,84125;8,590258;8;5;2;0;0;2;0;0;6;2;1801;0;0,236667;3,29;1,67;1,48;2,88;1,05779;1,190888;38,76754;36,5077;-2,259808;4;0;1;1;0;0;0;720;1;0;0;0;1;4;1;1;1
31;Gaalkacyo;2;2020;1,70E+06;77330,7;2020m2;5661;5;3;1;0;0;0;0;2;14,33225;377473;12,84125;8,641356;4;8;1;2;0;0;0;0;3;6;1801;0,06;0,194667;2,61;1,77;1,5;2,4;0,8754688;0,9593502;38,76754;38,9791;0,2116013;4;0;1;1;0;0;0;721;1;0;0;0;0;3;1;1;1
31;Gaalkacyo;3;2020;1,60E+06;78742,3;2020m3;6374;5;6;1;0;0;0;1;4;14,29436;377473;12,84125;8,759982;3;4;0;1;1;0;0;0;2;3;1801;41,039;0,187667;4,41;1,85;1,55;3,77;1,327075;1,483875;38,76754;40,8923;2,124794;4;0;1;1;0;0;1;722;1;0;0;1;1;6;1;1;1
31;Gaalkacyo;4;2020;1,70E+06;91082,7;2020m4;8681;1;3;0;1;0;0;0;2;14,37184;377473;12,84125;9,068892;6;3;0;0;1;1;1;0;4;2;1801;53,768;0,277333;4,23;1,54;1,75;3,56;1,26976;1,442202;38,76754;41,8982;3,130619;4;0;1;1;0;0;0;723;1;0;0;0;0;3;1;1;1
31;Gaalkacyo;5;2020;2,70E+06;118915;2020m5;11831;26;13;8;2;0;0;1;2;14,81322;377473;12,84125;9,378478;3;6;1;0;0;1;0;1;2;4;1801;44,685;0,309667;2,32;1,06;1,84;2,01;0,6981347;0,8415672;38,76754;38,9954;0,2278709;4;0;1;1;1;1;1;724;1;0;1;1;0;13;1;1;1
31;Gaalkacyo;6;2020;3,50E+06;150230;2020m6;8518;2;5;2;0;0;0;2;1;15,07078;377473;12,84125;9,049937;13;3;2;1;8;0;1;0;2;2;1801;1,052;0,193;2,03;0,61;1,51;1,68;0,5187938;0,7080358;38,76754;38,9328;0,1652184;4;0;1;1;0;0;1;725;1;0;0;1;0;5;1;1;1
31;Gaalkacyo;7;2020;3,90E+06;180888;2020m7;10716;4;4;1;0;0;0;0;3;15,18282;377473;12,84125;9,279493;5;13;0;2;2;8;2;1;1;2;1801;5,032;0,163333;2,12;0,53;1,09;1,72;0,5423243;0,751416;38,76754;37,4935;-1,274036;4;0;1;1;0;0;0;726;1;0;0;0;1;4;1;1;1
31;Gaalkacyo;8;2020;3,00E+06;138716;2020m8;9161;20;3;3;0;0;0;0;0;14,92189;377473;12,84125;9,12271;4;5;0;0;1;2;0;2;3;1;1801;2,166;0,183;1,96;0,78;1,01;1,67;0,5128236;0,6729445;38,76754;36,3808;-2,386784;4;0;1;1;0;1;0;727;1;0;0;0;0;3;1;1;1
31;Gaalkacyo;9;2020;2,80E+06;129216;2020m9;8739;17;4;1;1;0;1;0;1;14,86267;377473;12,84125;9,075551;3;4;0;0;3;1;0;0;0;3;1801;22,307;0,178333;1,53;0,98;1,19;1,39;0,3293037;0,4252677;38,76754;39,9166;1,149033;4;0;1;1;0;1;0;728;1;0;0;0;0;3;1;1;1
31;Gaalkacyo;10;2020;3,10E+06;137113;2020m10;9087;2;5;0;2;0;1;0;2;14,94204;377473;12,84125;9,1146;4;3;1;0;1;3;0;0;1;0;1801;151,173;0,243333;2,18;1,19;1,38;1,93;0,65752;0,7793249;38,76754;37,8804;-0,8871422;4;0;1;1;0;0;0;729;1;0;0;0;0;4;1;1;1
31;Gaalkacyo;11;2020;2,80E+06;124343;2020m11;8383;3;6;1;0;0;2;0;3;14,82876;377473;12,84125;9,033961;5;4;2;1;0;1;0;0;2;1;1801;10,732;0,300333;2,23;1,01;1,45;1,93;0,65752;0,8020016;38,76754;40,1447;1,377144;4;0;1;1;0;0;0;730;1;0;0;0;1;4;1;1;1
31;Gaalkacyo;12;2020;2,90E+06;134619;2020m12;9589;24;8;2;5;1;0;0;0;14,89241;377473;12,84125;9,168372;6;5;0;2;1;0;0;0;3;2;1801;0,032;0,214;1,82;1,09;1,48;1,64;0,4946962;0,5988365;38,76754;39,2331;0,4655418;4;0;1;1;1;1;0;731;1;1;0;0;0;7;1;1;1
31;Gaalkacyo;1;2021;3,60E+06;157916;2021m1;9762;2;8;1;3;3;0;0;1;15,10965;377473;12,84125;9,186253;8;6;5;0;2;1;0;0;0;3;1801;0,499469;0,166333;1,98;1,18;1,27;1,78;0,5766134;0,6830968;38,76754;38,1384;-0,6291389;4;0;1;1;1;0;0;732;1;1;0;0;0;5;1;1;1
31;Gaalkacyo;2;2021;2,60E+06;119949;2021m2;8167;5;3;0;0;0;0;0;3;14,7804;377473;12,84125;9,007857;8;8;3;5;1;2;0;0;1;0;1801;0,496513;0,173667;2,7;0,95;1,24;2,26;0,8153648;0,9932518;38,76754;39,6858;0,9182739;4;0;1;1;0;0;0;733;1;0;0;0;1;3;1;1;1
31;Gaalkacyo;3;2021;3,90E+06;172328;2021m3;10477;5;7;1;2;1;0;0;3;15,18291;377473;12,84125;9,256938;3;8;0;3;0;1;0;0;3;1;1801;2,76397;0,185333;2,56;0,68;1,27;2,09;0,737164;0,9400072;38,76754;41,907;3,139458;4;0;1;1;0;0;0;734;1;0;0;0;1;6;1;1;1
31;Gaalkacyo;4;2021;4,10E+06;178027;2021m4;12978;0;4;1;0;0;0;0;3;15,2202;377473;12,84125;9,471011;7;3;2;0;1;0;0;0;3;3;1801;31,6355;0,175333;0,75;0,94;1,29;0,8;-0,2231435;-0,2876821;38,76754;40,7068;1,939293;2;1;0;1;0;0;0;735;1;0;0;0;1;4;1;1;1
31;Gaalkacyo;5;2021;3,90E+06;163534;2021m5;12668;4;5;0;2;2;0;0;1;15,17792;377473;12,84125;9,446835;4;7;0;2;1;1;0;0;3;3;1801;40,153;0,278333;0,63;1,21;1,3;0,77;-0,2613648;-0,4620355;38,76754;36,9556;-1,811916;2;1;0;1;0;0;0;736;1;0;0;0;0;3;1;1;1
31;Gaalkacyo;6;2021;3,20E+06;142703;2021m6;8683;12;4;1;0;0;0;1;2;14,97843;377473;12,84125;9,069122;5;4;2;0;0;1;0;0;1;3;1801;2,14082;0,21306;0,95;1,11;1,29;0,99;-0,0100503;-0,0512933;38,76754;37,3688;-1,398716;3;0;0;1;0;1;1;737;1;0;0;1;0;4;1;1;1
31;Gaalkacyo;7;2021;3,70E+06;168006;2021m7;10730;8;6;3;1;1;0;0;1;15,12878;377473;12,84125;9,280799;4;5;0;2;1;0;1;0;2;1;1801;0;0,156;1,16;1,09;1,2;1,14;0,1310282;0,14842;38,76754;35,0242;-3,743378;4;0;1;1;0;1;0;738;1;0;0;0;0;5;1;1;1
31;Gaalkacyo;8;2021;3,50E+06;155073;2021m8;9279;0;3;1;0;2;0;0;0;15,06317;377473;12,84125;9,135509;6;4;1;0;3;1;0;1;1;2;1801;0,14;0,171667;0,86;1,13;1,12;0,93;-0,0725707;-0,1508229;38,76754;37,1286;-1,638927;3;0;0;1;0;0;0;739;1;0;0;0;0;1;0;1;1
31;Gaalkacyo;9;2021;3,40E+06;148275;2021m9;8804;1;1;0;0;0;0;0;1;15,03894;377473;12,84125;9,082961;3;6;0;1;1;3;0;0;0;1;1801;2,95;0,168;0,54;1,35;1,06;0,74;-0,3011051;-0,6161861;38,76754;40,2991;1,531548;2;1;0;1;0;0;0;740;1;0;0;0;0;1;0;1;1
31;Gaalkacyo;10;2021;3,40E+06;154100;2021m10;9720;0;2;0;0;1;0;0;1;15,04954;377473;12,84125;9,181941;1;3;0;0;0;1;0;0;1;0;1801;13,1;0,18;0,35;1,07;1,1;0,53;-0,6348783;-1,049822;38,76754;41,41;2,642456;1;1;0;1;0;0;0;741;1;0;0;0;0;1;0;1;1
31;Gaalkacyo;11;2021;3,20E+06;142633;2021m11;8979;0;2;2;0;0;0;0;0;14,97167;377473;12,84125;9,102644;2;1;0;0;0;0;0;0;1;1;1801;6,93;0,19;0,2;0,73;0,89;0,34;-1,07881;-1,609438;38,76754;43,31;4,542458;1;1;0;1;0;0;0;742;1;0;0;0;0;2;0;1;1
31;Gaalkacyo;12;2021;3,50E+06;151231;2021m12;9421;0;0;0;0;0;0;0;0;15,06816;377473;12,84125;9,150697;2;2;0;0;2;0;0;0;0;1;1801;1,21;0,17;0,2;0,52;0,61;0,28;-1,272966;-1,609438;38,76754;39,93;1,162457;1;1;0;1;0;0;0;743;0;0;0;0;0;0;0;1;1
32;Galdogob;1;2017;234262;13248,7;2017m1;1270;0;0;0;0;0;0;0;0;12,3642;79595;11,28471;7,146772;;;;;;;;;;;1802;0;0,177333;0,14;0,63;0,62;0,27;-1,309333;-1,966113;39,08461;39,5664;0,4818077;1;1;0;1;0;0;0;684;0;0;0;0;0;0;0;1;1
32;Galdogob;2;2017;192055;10915,9;2017m2;1138;0;0;0;0;0;0;0;0;12,16554;79595;11,28471;7,037028;0;;0;;0;;0;;0;;1802;0;0,165667;0,17;0,63;0,64;0,29;-1,237874;-1,771957;39,08461;41,1759;2,091259;1;1;0;1;0;0;0;685;0;0;0;0;0;0;0;1;1
32;Galdogob;3;2017;308911;16791,9;2017m3;1604;0;0;0;0;0;0;0;0;12,64081;79595;11,28471;7,380256;0;0;0;0;0;0;0;0;0;0;1802;0;0,163333;0,2;0,59;0,63;0,3;-1,203973;-1,609438;39,08461;42,9342;3,849606;1;1;0;1;0;0;0;686;0;0;0;0;0;0;0;1;1
32;Galdogob;4;2017;306674;15891,2;2017m4;1604;0;0;0;0;0;0;0;0;12,63354;79595;11,28471;7,380256;0;0;0;0;0;0;0;0;0;0;1802;14,39;0,172;0,21;0,52;0,65;0,29;-1,237874;-1,560648;39,08461;43,4698;4,385162;1;1;0;1;0;0;0;687;0;0;0;0;0;0;0;1;1
32;Galdogob;5;2017;329546;16450,6;2017m5;1743;0;0;0;0;0;0;0;0;12,70547;79595;11,28471;7,463363;0;0;0;0;0;0;0;0;0;0;1802;36,482;0,188333;0,4;0,81;0,65;0,5;-0,6931472;-0,9162907;39,08461;36,9352;-2,14946;2;1;0;1;0;0;0;688;0;0;0;0;0;0;0;1;1
32;Galdogob;6;2017;309362;15071,1;2017m6;1875;0;0;0;0;0;0;0;0;12,64227;79595;11,28471;7,536364;0;0;0;0;0;0;0;0;0;0;1802;0,864;0,202333;0,41;1;0,65;0,56;-0,5798185;-0,8915981;39,08461;37,3964;-1,688244;2;1;0;1;0;0;0;689;0;0;0;0;0;0;0;1;1
32;Galdogob;7;2017;254020;12535,7;2017m7;1261;0;0;0;0;0;0;0;0;12,44517;79595;11,28471;7,13966;0;0;0;0;0;0;0;0;0;0;1802;0;0,17;0,43;0,82;0,86;0,53;-0,6348783;-0,8439701;39,08461;36,1061;-2,978508;2;1;0;1;0;0;0;690;0;0;0;0;0;0;0;1;1
32;Galdogob;8;2017;340885;15397,2;2017m8;1513;1;1;1;0;0;0;0;0;12,7393;79595;11,28471;7,32185;0;0;0;0;0;0;0;0;0;0;1802;32,695;0,161;0,86;0,58;0,99;0,79;-0,2357223;-0,1508229;39,08461;38,3679;-0,7167282;3;0;0;1;0;0;0;691;1;0;0;0;0;1;0;1;1
32;Galdogob;9;2017;220980;11374,1;2017m9;1132;0;0;0;0;0;0;0;0;12,30583;79595;11,28471;7,031741;1;0;0;0;1;0;0;0;0;0;1802;1,017;0,165333;0,89;0,58;0,95;0,81;-0,210721;-0,1165338;39,08461;41,0311;1,946472;3;0;0;1;0;0;0;692;0;0;0;0;0;0;0;1;1
32;Galdogob;10;2017;304911;13936,4;2017m10;1305;0;1;0;0;1;0;0;0;12,62778;79595;11,28471;7,173958;0;1;0;0;0;1;0;0;0;0;1802;51,432;0,179667;0,85;0,6;0,81;0,79;-0,2357223;-0,1625189;39,08461;39,5498;0,4652138;3;0;0;1;0;0;0;693;1;0;0;0;0;0;0;1;1
32;Galdogob;11;2017;267639;12847,1;2017m11;1246;0;1;0;0;0;0;1;0;12,4974;79595;11,28471;7,127694;1;0;0;0;0;0;0;0;0;0;1802;18,5;0,222333;0,64;0,84;0,63;0,69;-0,3710637;-0,4462871;39,08461;38,3442;-0,7403946;2;1;0;1;0;0;1;694;1;0;0;1;0;1;0;1;1
32;Galdogob;12;2017;297991;14398,9;2017m12;1337;0;0;0;0;0;0;0;0;12,60482;79595;11,28471;7,198184;1;1;0;0;0;0;1;0;0;0;1802;0;0,230333;0,63;1,12;0,93;0,75;-0,2876821;-0,4620355;39,08461;38,8278;-0,2568398;2;1;0;1;0;0;0;695;0;0;0;0;0;0;0;1;1
32;Galdogob;1;2018;227878;11626,2;2018m1;1190;1;1;1;0;0;0;0;0;12,33657;96229;11,47449;7,081708;0;1;0;0;0;0;0;1;0;0;1802;0;0,179333;0,71;1,32;1,19;0,86;-0,1508229;-0,3424903;39,08461;38,2629;-0,8217125;2;1;0;1;0;0;0;696;1;0;0;0;0;1;0;1;1
32;Galdogob;2;2018;278512;12790,2;2018m2;1227;0;0;0;0;0;0;0;0;12,53722;96229;11,47449;7,112328;1;0;0;0;1;0;0;0;0;0;1802;0;0,172667;0,62;1,32;1,03;0,79;-0,2357223;-0,4780358;39,08461;40,5508;1,46624;2;1;0;1;0;0;0;697;0;0;0;0;0;0;0;1;1
32;Galdogob;3;2018;327377;15212,8;2018m3;1395;0;0;0;0;0;0;0;0;12,69887;96229;11,47449;7,24065;0;1;0;0;0;1;0;0;0;0;1802;2,068;0,169667;0,74;1,36;0,72;0,89;-0,1165338;-0,3011051;39,08461;41,8909;2,806332;2;1;0;1;0;0;0;698;0;0;0;0;0;0;0;1;1
32;Galdogob;4;2018;284273;13340;2018m4;1215;0;0;0;0;0;0;0;0;12,55769;96229;11,47449;7,102499;0;0;0;0;0;0;0;0;0;0;1802;91,814;0,190333;1,73;1,59;0,74;1,69;0,5247285;0,5481214;39,08461;37,7283;-1,356293;4;0;1;1;0;0;0;699;0;0;0;0;0;0;0;1;1
32;Galdogob;5;2018;335523;15586,9;2018m5;1797;0;0;0;0;0;0;0;0;12,72345;96229;11,47449;7,493874;0;0;0;0;0;0;0;0;0;0;1802;97,195;0,264;2,37;1,63;1,06;2,19;0,7839016;0,8628899;39,08461;35,6561;-3,428501;4;0;1;1;0;0;0;700;0;0;0;0;0;0;0;1;1
32;Galdogob;6;2018;381507;15618,4;2018m6;1827;0;0;0;0;0;0;0;0;12,85188;96229;11,47449;7,51043;0;0;0;0;0;0;0;0;0;0;1802;1,017;0,202;2,45;1,57;1,23;2,23;0,8020016;0,8960881;39,08461;36,1963;-2,888329;4;0;1;1;0;0;0;701;0;0;0;0;0;0;0;1;1
32;Galdogob;7;2018;344949;14826,1;2018m7;1274;0;0;0;0;0;0;0;0;12,75115;96229;11,47449;7,149917;0;0;0;0;0;0;0;0;0;0;1802;0;0,173333;2,1;1,3;1,16;1,9;0,6418539;0,7419373;39,08461;36,078;-3,006611;4;0;1;1;0;0;0;702;0;0;0;0;0;0;0;1;1
32;Galdogob;8;2018;286635;13838,3;2018m8;1374;1;1;1;0;0;0;0;0;12,56597;96229;11,47449;7,225482;0;0;0;0;0;0;0;0;0;0;1802;0;0,164667;1,34;1,28;1,08;1,32;0,2776318;0,2926696;39,08461;37,4673;-1,61734;4;0;1;1;0;0;0;703;1;0;0;0;0;1;0;1;1
32;Galdogob;9;2018;242636;12147,8;2018m9;1227;0;0;0;0;0;0;0;0;12,39932;96229;11,47449;7,112328;1;0;0;0;1;0;0;0;0;0;1802;24,882;0,173;1,76;1,24;1,2;1,63;0,48858;0,5653138;39,08461;41,3586;2,273968;4;0;1;1;0;0;0;704;0;0;0;0;0;0;0;1;1
32;Galdogob;10;2018;335112;14310,9;2018m10;1310;0;0;0;0;0;0;0;0;12,72222;96229;11,47449;7,177783;0;1;0;0;0;1;0;0;0;0;1802;47,907;0,212667;1,43;1,14;1,28;1,36;0,3074847;0,3576744;39,08461;38,2708;-0,8137817;4;0;1;1;0;0;0;705;0;0;0;0;0;0;0;1;1
32;Galdogob;11;2018;306059;13096,4;2018m11;1230;0;0;0;0;0;0;0;0;12,63153;96229;11,47449;7,114769;0;0;0;0;0;0;0;0;0;0;1802;5,093;0,237667;0,69;1,06;1,34;0,79;-0,2357223;-0,3710637;39,08461;40,1924;1,107796;2;1;0;1;0;0;0;706;0;0;0;0;0;0;0;1;1
32;Galdogob;12;2018;325217;14662;2018m12;1346;0;0;0;0;0;0;0;0;12,69225;96229;11,47449;7,204893;0;0;0;0;0;0;0;0;0;0;1802;7,238;0,196;0,74;1,11;1,17;0,83;-0,1863296;-0,3011051;39,08461;39,272;0,1874352;2;1;0;1;0;0;0;707;0;0;0;0;0;0;0;1;1
32;Galdogob;1;2019;255203;11577,9;2019m1;1162;0;0;0;0;0;0;0;0;12,44981;96229;11,47449;7,057898;0;0;0;0;0;0;0;0;0;0;1802;0;0,175333;1,02;1,12;0,99;1,04;0,0392207;0,0198026;39,08461;38,8245;-0,260128;4;0;1;1;0;0;0;708;0;0;0;0;0;0;0;1;1
32;Galdogob;2;2019;363877;13611,9;2019m2;1107;1;1;0;0;0;0;0;1;12,80457;96229;11,47449;7,009409;0;0;0;0;0;0;0;0;0;0;1802;0,008;0,17;1,04;0,86;0,74;0,99;-0,0100503;0,0392207;39,08461;41,429;2,344353;4;0;0;1;0;0;0;709;1;0;0;0;0;1;0;1;1
32;Galdogob;3;2019;399727;16360,5;2019m3;1297;0;0;0;0;0;0;0;0;12,89854;96229;11,47449;7,167809;1;0;0;0;0;0;0;0;1;0;1802;0,373;0,166667;0,63;0,62;0,72;0,63;-0,4620355;-0,4620355;39,08461;42,7552;3,670609;2;1;0;1;0;0;0;710;0;0;0;0;0;0;0;1;1
32;Galdogob;4;2019;279745;13051,1;2019m4;1265;0;0;0;0;0;0;0;0;12,54163;96229;11,47449;7,142828;0;1;0;0;0;0;0;0;0;1;1802;16,61;0,175667;0,36;0,6;0,71;0,42;-0,8675006;-1,021651;39,08461;42,2324;3,147762;1;1;0;1;0;0;0;711;0;0;0;0;0;0;0;1;1
32;Galdogob;5;2019;358431;15694,5;2019m5;1935;0;0;0;0;0;0;0;0;12,78949;96229;11,47449;7,567863;0;0;0;0;0;0;0;0;0;0;1802;85,831;0,214;1,14;0,91;0,69;1,08;0,0769611;0,1310282;39,08461;36,7274;-2,357174;4;0;1;1;0;0;0;712;0;0;0;0;0;0;0;1;1
32;Galdogob;6;2019;355712;14367,6;2019m6;1465;0;0;0;0;0;0;0;0;12,78188;96229;11,47449;7,28961;0;0;0;0;0;0;0;0;0;0;1802;10,008;0,213;1,47;1,1;0,95;1,38;0,3220835;0,3852624;39,08461;36,3835;-2,701141;4;0;1;1;0;0;0;713;0;0;0;0;0;0;0;1;1
32;Galdogob;7;2019;303093;13347,5;2019m7;1328;0;0;0;0;0;0;0;0;12,62179;96229;11,47449;7,191429;0;0;0;0;0;0;0;0;0;0;1802;1,907;0,168333;1,81;1,28;1,1;1,68;0,5187938;0,5933268;39,08461;35,026;-4,058624;4;0;1;1;0;0;0;714;0;0;0;0;0;0;0;1;1
32;Galdogob;8;2019;311290;13826,2;2019m8;1303;0;0;0;0;0;0;0;0;12,64848;96229;11,47449;7,172425;0;0;0;0;0;0;0;0;0;0;1802;0;0,164;1,41;1,3;1,19;1,38;0,3220835;0,3435897;39,08461;37,7034;-1,381165;4;0;1;1;0;0;0;715;0;0;0;0;0;0;0;1;1
32;Galdogob;9;2019;290087;12394,7;2019m9;1233;0;0;0;0;0;0;0;0;12,57794;96229;11,47449;7,117206;0;0;0;0;0;0;0;0;0;0;1802;0,153;0,166667;0,96;1,31;0,99;1,05;0,0487901;-0,040822;39,08461;40,3604;1,275837;3;0;1;1;0;0;0;716;0;0;0;0;0;0;0;1;1
32;Galdogob;10;2019;258965;12478;2019m10;1140;0;0;0;0;0;0;0;0;12,46445;96229;11,47449;7,038784;0;0;0;0;0;0;0;0;0;0;1802;155,924;0,212333;1,72;1,37;1,06;1,63;0,48858;0,5423243;39,08461;36,8794;-2,20517;4;0;1;1;0;0;0;717;0;0;0;0;0;0;0;1;1
32;Galdogob;11;2019;294021;13027,1;2019m11;1163;0;0;0;0;0;0;0;0;12,59141;96229;11,47449;7,058758;0;0;0;0;0;0;0;0;0;0;1802;140,203;0,316333;3,15;1,47;1,23;2,73;1,004302;1,147403;39,08461;34,4502;-4,634373;4;0;1;1;0;0;0;718;0;0;0;0;0;0;0;1;1
